code,price_jpy,price_date,change_1d_pct,change_1m_pct,change_1y_pct,market_cap_oku,market_cap_tier,per,per_forecast,pbr,psr,ev_ebitda,peg,roe,dividend_yield,dividend_annual,dividend_payout_ratio,total_return_yield,ma_25,ma_75,ma_200,high_52w,low_52w,rsi_14,avg_volume_3m,credit_buy,credit_sell,credit_ratio,price_history_json,foreign_ownership,individual_ownership,stable_ownership,latest_revenue_oku,latest_op_profit_oku,latest_op_margin,target_consensus,target_high,target_low,analyst_buy,analyst_hold,analyst_sell,valuation_verdict,valuation_score,updated_at
1887,518,2026-06-26,1.171875,-4.428044280442804,8.59538784067086,413,,19.192293,,0.59711677,,,,,3.90625,,,,531.04,,,719,454,44.827586206896555,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.979Z
1888,3240,2026-06-26,1.0920438,-4.705882352941177,-26.195899772209568,412,,9.44276,,0.7637403,,,,,4.2121686,,,,3305.2,,,6170,3135,45.55555555555556,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.979Z
1893,1713,2026-06-26,2.2381377,-3.68287883047512,87.50000501054821,4654,,13.64288,,2.3594425,,,,,2.8648164,,,,1717.62,,,2257,896.3,59.234042553191486,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.980Z
1897,3075,2026-06-26,1.3179572,-5.384615384615385,9.821428571428571,65,,27.472527,,0.32493132,,,,,1.6474465,,,,3105.12,,,3515,2732,44.73684210526316,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.981Z
1898,1443,2026-06-26,0.9797061,0.8385744234800839,-0.27643400138217,529,,11.324753,,1.1955271,,,,,4.9685095,,,,1424.4,,,1729,1395,61.59420289855072,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.981Z
1899,7570,2026-06-26,0.397878,102.13618157543391,204.01606425702812,1254,,22.59904,,0.6977264,,,,,3.448276,,,,3731,,,7690,2460,63.51351351351351,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.982Z
1904,4905,2026-06-26,0.71868587,-5.1257253384912955,25.44757033248082,305,,8.546934,,0.9922467,,,,,3.6755648,,,,4979.4,,,5630,3895,51.260504201680675,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.982Z
1905,1525,2026-06-26,-1.2944984,3.110209601081812,28.259041211101767,102,,10.928766,,0.74591017,,,,,3.9158575,,,,1512.64,,,1623,1172,53.229974160206716,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.983Z
1909,3720,2026-06-26,-0.1342282,-0.53475935828877,201.21457489878543,998,,19.607843,,3.2117558,,,,,0.6040268599999999,,,,3753.2,,,3850,1207.5,46.55172413793104,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.983Z
1911,1375,2026-06-26,2.0408163,5.323630792799693,-4.181184668989547,8431,,7.8986673,,0.67874825,,,,,2.2263450000000002,,,,1315.14,,,1874.5,1232.5,62.32558139534884,,,,,,,,,,,,,,,,,,割安,70,2026-06-28T11:20:38.984Z
1914,652,2026-06-26,-0.45801526,-8.29817158931083,-0.3058103975535168,119,,7.272727,,0.48248833,,,,,4.5801528000000005,,,,674.92,,,779,611,42.16867469879518,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.985Z
1921,1689,2026-06-26,1.319736,-5.5369127516778525,10.464355788096794,567,,4.5371513,,0.78177905,,,,,1.4397121000000002,,,,1724.28,,,2339,1353,34.06940063091483,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.985Z
1925,4424,2026-06-26,1.6777751,2.076603599446239,-9.67741935483871,27400,,7.812527,,0.94588715,,,,,3.7922314999999998,,,,4319.12,,,5805,4081,63.44086021505377,,,,,,,,,,,,,,,,,,割安,72,2026-06-28T11:20:38.986Z
1926,4010,2026-06-26,-0.124533,-1.3530135301353015,36.90679412768863,1651,,13.908157,,1.8729049,,,,,3.6114569999999997,,,,4024.2,,,4380,2852,53.33333333333333,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.986Z
1928,3340,2026-06-26,1.8292682,-0.3877124962719952,4.636591478696742,21651,,8.417551,,1.0025252,,,,,4.3902438,,,,3285.2,,,3832,3092,58.20610687022901,,,,,,,,,,,,,,,,,,割安,75,2026-06-28T11:20:38.987Z
1929,1098,2026-06-26,1.5726179,-1.17011701170117,-3.0035335689045937,459,,11.01304,,1.2167419,,,,,4.53284,,,,1101.32,,,1465,1074,50.40650406504064,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.988Z
1930,1715,2026-06-26,0.3510825,0.6455399061032864,41.5016501650165,472,,12.270158,,1.0234975,,,,,2.80866,,,,1657.36,,,1821,1170,66.41975308641975,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.988Z
1934,2448,2026-06-26,1.7456359,1.8726591760299627,15.2,1681,,16.286343,,1.0827968,,,,,2.9925186,,,,2363.96,,,3305,2083,68.39080459770115,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.989Z
1938,2736,2026-06-26,1.183432,-3.2873806998939554,44.992050874403816,678,,12.209925,,0.9787868,,,,,3.0325444,,,,2756,,,3245,1815,53.44537815126051,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.990Z
1939,2063,2026-06-26,1.5255905,5.524296675191816,58.57033051498847,977,,13.020701,,1.3736309,,,,,3.7893700000000003,,,,1932.8,,,2145,1278,89.71631205673759,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.990Z
1941,5640,2026-06-26,-0.70422536,15.692307692307692,66.86390532544378,2986,,16.501842,,1.2224003,,,,,2.3767605,,,,5115,,,5720,3320,81.89300411522633,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.991Z
1942,6720,2026-06-26,0.7043309,2.7837259100642395,99.46571682991986,13374,,21.551586,,3.4267986,,,,,1.8582345999999998,,,,6298.2,,,7460,3245,72.79102384291724,,,,,,,,,,,,,,,,,,割高,25,2026-06-28T11:20:38.992Z
1944,8095,2026-06-26,-0.8208772,12.759437247527512,85.32509157509158,16027,,23.094917,,2.4233444,,,,,1.592747,,,,7321.4,,,8580,4187,74.91588785046729,,,,,,,,,,,,,,,,,,割高,28,2026-06-28T11:20:38.992Z
1945,2128,2026-06-26,-2.3853211,-13.142857142857142,56.12619222303742,705,,16.50124,,0.9732231,,,,,2.8899083,,,,2352.44,,,2657,1260,38.24756606397775,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.993Z
1946,2267,2026-06-26,0.39858282,-0.30782761653474056,83.26596604688763,2105,,11.82022,,1.3744708,,,,,3.3658106,,,,2172.52,,,2514,1212,82.07282913165267,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.993Z
1948,11480,2026-06-26,0,0.17452006980802792,403.28803156510304,1003,,34.72264,,4.007743,,,,,0,,,,11196.8,,,11490,2242,60,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.994Z
1950,4480,2026-06-26,2.4,-0.7751937984496124,73.03978370027038,2615,,14.471686,,1.2121005,,,,,2.8342858,,,,4407.2,,,5380,2532,58.49999999999999,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.994Z
1951,2749.5,2026-06-26,-0.38043478,-3.3907238229093464,47.624161073825505,5599,,18.214642,,1.6400777,,,,,2.463768,,,,2803.78,,,3058,1811,42.41348713398403,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.995Z
1952,3710,2026-06-26,2.2038567,8.47953216374269,52.926628194558944,1686,,13.888889,,2.0396247,,,,,3.0303031000000002,,,,3404.8,,,4400,2377,80.50314465408805,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.996Z
1959,9336,2026-06-26,-1.68492,0.13944009439021773,51.36186770428015,6604,,16.474325,,1.8993202,,,,,2.316765,,,,9091.64,,,10580,5901,66.96165191740414,,,,,,,,,,,,,,,,,,やや割高,40,2026-06-28T11:20:38.996Z
1960,1378,2026-06-26,1.026393,-2.130681818181818,57.12656784492588,212,,7.6513047,,0.63212574,,,,,4.765396,,,,1398.72,,,1674,849,47.93103448275862,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.997Z
1961,3120,2026-06-26,-0.16,34.715025906735754,133.7078651685393,4766,,60.97323,,4.5794396,,,,,0,,,,2556.72,,,3275,1298.3334,84.006734006734,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.997Z
1963,2542,2026-06-26,0.059043493,-6.83525746747297,103.27868852459017,6148,,14.705542,,1.4316756,,,,,2.0468412,,,,2643.84,,,2927.5,1215,48.69146005509642,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.998Z
1964,4040,2026-06-26,0.12391574,-6.046511627906977,21.13943028485757,283,,6.2774835,,0.9371234,,,,,4.1140023999999995,,,,4108.2,,,5220,3245,49.107142857142854,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.999Z
1965,5680,2026-06-26,1.0676156,-10.268562401263823,58.43793584379359,1165,,9.950249,,1.7564296,,,,,3.024911,,,,5890,,,9340,3485,54.70588235294118,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:38.999Z
1966,1705,2026-06-26,-1.1594204,3.9000609384521634,12.318840579710146,125,,9.950394,,0.575015,,,,,4.057971,,,,1649.88,,,2049,1450,62.34718826405868,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.000Z
1967,2024,2026-06-26,1.2,-4.976525821596244,23.71638141809291,453,,10.246026,,1.0603509,,,,,3,,,,2055.64,,,2529,1631,45.494505494505496,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.000Z
1968,2596,2026-06-26,0.8547009,-5.805515239477503,40.32432432432432,1638,,13.7551,,1.2958721,,,,,2.7195027,,,,2656.16,,,3200,1790,52.4822695035461,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.001Z
1969,5100,2026-06-26,2.5537903,7.845210403890886,45.75593026579023,6674,,17.857143,,3.179793,,,,,1.1562437,,,,4706,,,5749,3401,66.13793103448276,,,,,,,,,,,,,,,,,,割高,25,2026-06-28T11:20:39.001Z
1972,1240,2026-06-26,-0.16103059,1.639344262295082,-2.515723270440252,239,,9.033292,,1.5972836,,,,,2.0933978,,,,1217.72,,,1734,1164,67.5925925925926,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.002Z
1975,4385,2026-06-26,1.3872832,10.037641154328734,72.84193929838392,1135,,12.240056,,2.2310128,,,,,3.3294797000000003,,,,4057,,,4825,2459,70.20408163265306,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.002Z
1976,1835,2026-06-26,0.10911075,5.581127733026467,24.32249322493225,842,,15.69852,,1.2206763,,,,,3.5460994,,,,1745.64,,,2049,1453,68.51851851851852,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.003Z
1979,4950,2026-06-26,0.30395138,10.614525139664805,95.18927444794953,3118,,20.201609,,1.937245,,,,,2.2289768000000003,,,,4581.4,,,5080,2490,81.65680473372781,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.003Z
1980,2937,2026-06-26,1.1363636,10.830188679245282,100.25000555558654,3800,,14.164455,,2.912376,,,,,0.9565082,,,,2606.72,,,3680,1423.3334,85.5832241153342,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.004Z
1981,1309,2026-06-26,-0.30464587,-1.3564431047475507,-9.599447513812155,127,,11.135687,,1.2409959,,,,,0.6854532,,,,1309.04,,,1947,1290,57.5,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.005Z
1982,3105,2026-06-26,0.4854369,-0.32102728731942215,69.44065484311051,1277,,15.552217,,1.6803548,,,,,2.4271844000000002,,,,3036.52,,,3485,1780,64.97948016415869,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.006Z
1992,2978,2026-06-26,0,7.976794778825235,7.0452911574406905,68,,18.248667,,1.0733215,,,,,2.7535258,,,,2819.76,,,3055,2607,98.63013698630137,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.006Z
1994,558,2026-06-26,-1.5873017,-1.9332161687170473,15.767634854771783,44,,23.415863,,0.4034538,,,,,3.5273369999999997,,,,563.96,,,665,479,57.14285714285714,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.007Z
1997,3960,2026-06-26,-0.5025126,12.181303116147308,31.125827814569533,80,,7.9872527,,4.3409295,,,,,0.37688443,,,,3730.6,,,4555,2700,62.55707762557078,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.007Z
2001,2837,2026-06-26,1.1408199,6.574004507888806,34.01039206424185,2345,,11.037622,,0.8303455,,,,,2.4242423,,,,2680.52,,,2880,2094,71.66276346604215,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.008Z
2002,1994.5,2026-06-26,1.7602041,1.5012722646310432,15.824622531939605,5577,,17.60526,,1.0790682,,,,,3.0612245,,,,1936.54,,,2198.5,1692,66.04215456674473,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.008Z
2003,1725,2026-06-26,1.4109347,0.5830903790087464,-2.9535864978902953,628,,18.939394,,1.255632,,,,,4.1152265,,,,1699.44,,,1938,1648,63.81578947368421,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.009Z
2004,3400,2026-06-26,1.1904762,6.918238993710692,16.120218579234972,1105,,10.4058275,,0.740113,,,,,3.4226189999999996,,,,3246.6,,,3455,2825,73.33333333333333,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.009Z
2009,1082,2026-06-26,0,-0.3683241252302026,20.22222222222222,252,,22.27254,,0.6951449,,,,,4.5286506,,,,1075.36,,,1166,880,62.22222222222222,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.010Z
2053,1824,2026-06-26,-1.9881785,7.105108631826189,14.64487743557511,523,,9.569278,,0.71976453,,,,,3.4927458000000002,,,,1767.64,,,1998,1559,61.58038147138965,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.011Z
2055,319,2026-06-26,-0.62305295,-6.725146198830409,1.5923566878980893,58,,15.241281,,0.30346444,,,,,1.8691588,,,,322.48,,,415,293,64.28571428571428,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.011Z
2060,1219,2026-06-26,-0.732899,1.5833333333333335,23.380566801619434,467,,7.3099065,,0.75625086,,,,,3.2980457,,,,1192.44,,,1333,965,64.375,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.012Z
2108,4680,2026-06-26,0,9.345794392523365,94.67554076539102,551,,11.389632,,0.730796,,,,,0,,,,4435.4,,,4750,2342,72.72727272727272,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.012Z
2109,3225,2026-06-26,0.311042,-0.7692307692307693,4.368932038834951,1004,,25.445795,,0.89593685,,,,,4.043546,,,,3223.6,,,3590,3000,50.847457627118644,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.013Z
2112,426,2026-06-26,0.94786733,-2.9612756264236904,18.333333333333332,117,,4.2354345,,0.5690129,,,,,4.7393367,,,,425.48,,,595,336,56.666666666666664,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.013Z
2114,614,2026-06-26,0.4909984,-0.48622366288492713,14.445479962721341,315,,9.784861,,1.1307946,,,,,2.9459901,,,,611.92,,,678,525,64.28571428571428,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.014Z
2117,2594,2026-06-26,0.5426357,-0.23076923076923078,14.9822695035461,849,,13.106306,,1.1000923,,,,,4.6124030000000005,,,,2565.32,,,3050,2230,75,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.015Z
2120,189,2026-06-26,-0.5263158,-2.5773195876288657,6.779661016949152,243,,7.3255816,,1.2230002,,,,,4.9526315,,,,192.6,,,240,157,45.833333333333336,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.016Z
2121,2619,2026-06-26,2.6253917,-0.9080590238365494,-22.514792899408285,1705,,10.152343,,0.934906,,,,,4.702194400000001,,,,2646.12,,,3525,2449,39.162561576354676,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.016Z
2122,1282,2026-06-26,0.15625,2.7243589743589745,38.5945945945946,80,,20.87608,,1.4011663,,,,,2.34375,,,,1258.64,,,1483,918,72.5,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.017Z
2124,856,2026-06-26,1.904762,1.062573789846517,-12.563840653728295,1361,,16.153992,,6.828498,,,,,4.2857144,,,,854.72,,,1179,820,53.6231884057971,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.017Z
2127,620.2,2026-06-26,-0.57710415,-4.877300613496926,-12.115631391252982,1966,,15.749111,,3.9216433,,,,,0,,,,642.1919995117188,,,813,607.7,43.592327187733844,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.018Z
2130,1023,2026-06-26,-3.3081286,-6.915377616014559,-14.105793450881613,131,,10.810526,,1.9751246,,,,,3.1190926,,,,1053.76,,,1478,925,50.21097046413502,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.019Z
2134,26,2026-06-26,0,-7.142857142857142,-69.41176470588235,142,,,,2.7171073,,,,,0,,,,26.56,,,111,23,50,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.019Z
2136,1450,2026-06-26,2.112676,3.3499643620812543,18.367346938775512,55,,12.936034,,3.0514045,,,,,0.8450705,,,,1393.6,,,1661,1191,53.5593220338983,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.020Z
2138,364,2026-06-26,1.9607844,-27.490039840637447,-39.735099337748345,35,,,,0.39783508,,,,,0,,,,448.28,,,722,356,16.149068322981364,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.020Z
2139,505,2026-06-26,-0.9803922,2.642276422764228,11.725663716814159,34,,18.250813,,1.5803077,,,,,2.3529412,,,,492.52,,,565,406,76.78571428571428,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.021Z
2146,173,2026-06-26,0.5813953,-3.35195530726257,6.966196814221544,983,,14.8370495,,3.2028732,,,,,7.122674599999999,,,,175.28,,,221,160.46666,44.44444444444444,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.022Z
2148,1129,2026-06-26,-1.4834206,-3.339041095890411,-29.393370856785488,220,,18.483955,,2.5295298,,,,,8.726004,,,,1151.96,,,1920,1117,39.89071038251366,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.022Z
2152,1461,2026-06-26,-0.7472826,-1.2170385395537524,9.932279909706546,158,,13.793429,,3.5873888,,,,,0.33967390000000003,,,,1457.52,,,1685,1289,52.688172043010745,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.023Z
2153,1588,2026-06-26,0.5063291,-2.5766871165644174,7.297297297297297,285,,7.7338915,,0.8125634,,,,,4.2405064999999995,,,,1593.36,,,1937,1446,59.34065934065934,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.023Z
2154,1916,2026-06-26,1.6985139,3.455723542116631,13.305736250739209,1628,,12.563111,,2.0884883,,,,,4.2462844,,,,1878.52,,,1979,1632,64.3312101910828,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.024Z
2156,262,2026-06-26,-0.38022813,-5.072463768115942,-27.019498607242337,13,,,,0.58166254,,,,,0,,,,266.24,,,506,251,32.60869565217391,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.025Z
2157,929,2026-06-26,0.8686211,-2.6205450733752618,-17.93286219081272,770,,13.869811,,2.0059595,,,,,2.7144407999999998,,,,943.84,,,1484,903,41.83673469387755,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.025Z
2158,580,2026-06-26,-1.5280136,-2.684563758389262,1.3986013986013985,227,,41.847042,,5.9152284,,,,,0,,,,579.88,,,1233,536,49.48979591836734,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.026Z
2160,2517,2026-06-26,-2.5174284,-1.1390416339355853,-19.197431781701443,1403,,,,2.8049693,,,,,0,,,,2619.68,,,3740,2112,32.49701314217444,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.026Z
2162,539,2026-06-26,0,37.851662404092075,10.450819672131148,103,,33.561646,,2.0534117,,,,,0,,,,507,,,540,382,66.66666666666666,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.027Z
2163,1949,2026-06-26,1.3520541,0.3604531410916581,-0.9654471544715447,207,,16.447258,,4.025886,,,,,4.368175,,,,1921.48,,,2258,1858,63.58381502890173,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.027Z
2164,158,2026-06-26,-1.8633541,-3.2653031100931944,32.27907164504042,21,,,,11.790165,,,,,0,,,,160.80888977050782,,,256.94446,115,47.59358386949187,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.028Z
2168,1394,2026-06-26,-4.520548,-13.469894475481068,-40.55437100213219,521,,,,0.4075331,,,,,1.0273972500000002,,,,1533.56,,,2411,1345,14.90683229813665,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.028Z
2169,1760,2026-06-26,0.6289308,-0.28328611898017,0.5714285714285714,120,,26.31579,,1.3609892,,,,,4.230989,,,,1762.76,,,1850,1740,29.032258064516128,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.029Z
2170,532,2026-06-26,1.9157088,-5.506216696269982,10.833333333333334,567,,35.585285,,4.5927396,,,,,3.1034485,,,,549.8,,,649,476,28.57142857142857,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.030Z
2173,681,2026-06-26,1.1887072,-3.9492242595204514,34.58498023715415,107,,5.552385,,2.232055,,,,,3.8632985,,,,679.8,,,1088,502,56.800000000000004,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.030Z
2175,2105,2026-06-26,1.7891682,5.566700100300903,43.93162393162393,1728,,,,6.465802,,,,,1.4264991,,,,2025.8,,,2107,1262,71.0204081632653,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.031Z
2179,784,2026-06-26,1.1612903,-2.608695652173913,3.978779840848806,43,,7.451763,,1.0045152,,,,,0,,,,777.2,,,826,737,64.21052631578948,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.031Z
2180,1305,2026-06-26,0,-0.8358662613981762,140.3314917127072,193,,12.739164,,3.330509,,,,,1.9923372000000001,,,,1314.88,,,1318,524,12.5,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.032Z
2181,243.1,2026-06-26,1.0390689,0.288781403111154,-11.952193181460215,5423,,12.674662,,2.4705284,,,,,4.7797173,,,,240.8879998779297,,,305.4,218,50.85715232382841,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.032Z
2183,200,2026-06-26,-0.990099,-9.090909090909092,-38.837920489296636,45,,,,1.1364218,,,,,0,,,,212.8,,,363,199,42.857142857142854,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.033Z
2185,1796,2026-06-26,0.4474273,-1.2644310060472788,22.426721199727336,232,,9.000702,,1.0135423,,,,,3.0760627,,,,1810.56,,,2140,1429,45.80645161290323,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.033Z
2186,906,2026-06-26,0.44345897,-0.22026431718061676,-2.9978586723768736,71,,15.479241,,1.5713645,,,,,3.6585364,,,,900.48,,,981,893,66.66666666666666,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.034Z
2193,111,2026-06-26,-1.7699115,-9.75609756097561,-45.85365853658537,80,,11.623036,,0.65717804,,,,,0,,,,118.48,,,233,111,33.33333333333333,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.034Z
2195,316,2026-06-26,-4.2424245,-16.402116402116402,-23.114355231143552,55,,17.822899,,1.8898052,,,,,1.5151516,,,,358.68,,,675,288,21.518987341772146,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.035Z
2198,677,2026-06-26,1.3473053,-15.375,-13.093709884467266,197,,8.665046,,1.6436666,,,,,3.5928145000000002,,,,751.84,,,835,656,20.289855072463766,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.036Z
2201,2618.5,2026-06-26,2.3051376,5.097330925145495,9.036019154694982,2199,,12.407012,,1.5488886,,,,,2.5395585,,,,2518.16,,,2895,2342,67.92738275340393,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.036Z
2204,3135,2026-06-26,-0.79113925,1.6207455429497568,1.4563106796116505,179,,19.684793,,0.71808404,,,,,1.5822785,,,,3103.8,,,3455,3015,57.971014492753625,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.037Z
2206,5467,2026-06-26,0.96029544,0.45938993017273055,18.564302754283236,3385,,68.96683,,1.6644386,,,,,1.2003694,,,,5373.6,,,6290,4429,64.55696202531645,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.037Z
2207,3160,2026-06-26,0.9584664,5.333333333333334,54.296875,515,,17.241379,,0.82871205,,,,,1.7571884999999998,,,,2993.12,,,3425,2015,76.34408602150538,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.038Z
2208,2985,2026-06-26,1.5306122,2.506868131868132,14.675374567806376,722,,12.210087,,1.0736352,,,,,0,,,,2904.04,,,3375,2382,63.6568848758465,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.039Z
2209,2346,2026-06-26,0.17079419,5.060456784594716,-5.555555555555555,300,,12.562922,,1.199438,,,,,1.6225448,,,,2273.48,,,2684,2183,77.97619047619048,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.039Z
2211,2372,2026-06-26,1.3242204,1.1082693947144073,-1.9429516329061596,611,,30.120634,,1.024165,,,,,1.2815036,,,,2325.96,,,2685,2265,61.94690265486726,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.040Z
2212,3206,2026-06-26,1.9395868,2.362707535121328,1.2954186413902053,6313,,15.503652,,1.365892,,,,,1.9077899999999999,,,,3106.16,,,3653,2835.5,58.913043478260875,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.040Z
2215,596,2026-06-26,-0.6666667,-1.1608623548922055,11.401869158878505,41,,12.853138,,0.4721753,,,,,0,,,,600.4,,,663,512,41.66666666666667,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.041Z
2216,1105,2026-06-26,1.9372694,0.45454545454545453,-26.136363636363637,466,,13.77462,,2.421456,,,,,2.9520296000000004,,,,1090.96,,,2470,1045,53.64583333333333,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.042Z
2217,1528,2026-06-26,0.5263158,2.5503355704697985,-3.229892336922103,307,,48.08055,,1.5418676,,,,,1.0526316,,,,1495.6,,,1615,1460,76.47058823529412,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.042Z
2220,1225,2026-06-26,1.8287613,-0.40650406504065045,-10.692585443065855,775,,3.1436856,,0.752783,,,,,1.8287614,,,,1218.88,,,1538,1165,46.666666666666664,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.043Z
2221,3030,2026-06-26,0.33112583,-0.16474464579901155,2.0202020202020203,311,,15.290674,,0.4449954,,,,,1.0596027,,,,3034.4,,,3370,2905,52.38095238095238,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.043Z
2222,2421.5,2026-06-26,-0.9813944,16.139088729016787,21.897810218978105,3740,,29.762783,,7.801099,,,,,0,,,,2231.12,,,2472.5,1718.5,70.73386383731211,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.044Z
2224,3640,2026-06-26,0,4.148783977110158,15.92356687898089,126,,163.96396,,5.9071636,,,,,0.19230769,,,,3586.4,,,4035,3130,63.04347826086957,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:39.044Z
